image_id,file_name,split,scene_type,viewpoint,has_target,target_count,background_type,privacy_checked
val__IMG_20260501_113740_58c66d40,images/val/IMG_20260501_113740_58c66d40.jpg,val,turbid_water,high_angle_imaging,true,6,not_applicable,true
val__IMG_20260501_113757_1e899e64,images/val/IMG_20260501_113757_1e899e64.jpg,val,turbid_water,high_angle_imaging,true,6,not_applicable,true
val__IMG_20260501_113815_337ca270,images/val/IMG_20260501_113815_337ca270.jpg,val,turbid_water,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260501_113852_dbe27561,images/val/IMG_20260501_113852_dbe27561.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_114223_e6fdc3b3,images/val/IMG_20260501_114223_e6fdc3b3.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_114707_92201392,images/val/IMG_20260501_114707_92201392.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260501_114725_fc7dd2f3,images/val/IMG_20260501_114725_fc7dd2f3.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_114735_d8920a22,images/val/IMG_20260501_114735_d8920a22.jpg,val,turbid_water,bridge_top,true,6,not_applicable,true
val__IMG_20260501_115829_4c87dd48,images/val/IMG_20260501_115829_4c87dd48.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260501_162533_8529ef3c,images/val/IMG_20260501_162533_8529ef3c.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_162748_9691aca1,images/val/IMG_20260501_162748_9691aca1.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_162755_4f8083ac,images/val/IMG_20260501_162755_4f8083ac.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260501_164551_a0fd4495,images/val/IMG_20260501_164551_a0fd4495.jpg,val,complex_bank_side_background,bridge_top,true,3,not_applicable,true
val__IMG_20260501_174157_b71fdf97,images/val/IMG_20260501_174157_b71fdf97.jpg,val,normal_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_103600_e2881657,images/val/IMG_20260502_103600_e2881657.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260502_103623_b8b3e62a,images/val/IMG_20260502_103623_b8b3e62a.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260502_103659_91a89c4f,images/val/IMG_20260502_103659_91a89c4f.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_103727_5dc36308,images/val/IMG_20260502_103727_5dc36308.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260502_103731_6595d84d,images/val/IMG_20260502_103731_6595d84d.jpg,val,normal_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260502_104102_a6ef093a,images/val/IMG_20260502_104102_a6ef093a.jpg,val,turbid_water,high_angle_imaging,true,8,not_applicable,true
val__IMG_20260502_104438_a6a7d7fa,images/val/IMG_20260502_104438_a6a7d7fa.jpg,val,turbid_water,bank_side_oblique,true,12,not_applicable,true
val__IMG_20260502_113717_217b37f2,images/val/IMG_20260502_113717_217b37f2.jpg,val,turbid_water,bank_side_oblique,true,10,not_applicable,true
val__IMG_20260502_113915_776d61e0,images/val/IMG_20260502_113915_776d61e0.jpg,val,distant_small_object,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260502_113918_3fbd4a34,images/val/IMG_20260502_113918_3fbd4a34.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260502_115243_4737349a,images/val/IMG_20260502_115243_4737349a.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_115446_d9515a9c,images/val/IMG_20260502_115446_d9515a9c.jpg,val,turbid_water,high_angle_imaging,true,28,not_applicable,true
val__IMG_20260502_162627_c16e1db6,images/val/IMG_20260502_162627_c16e1db6.jpg,val,normal_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_163014_1b1cdbae,images/val/IMG_20260502_163014_1b1cdbae.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_163706_a8b8fa9a,images/val/IMG_20260502_163706_a8b8fa9a.jpg,val,strong_reflections,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260502_165045_c6c05c2c,images/val/IMG_20260502_165045_c6c05c2c.jpg,val,normal_water,bank_side_oblique,true,3,not_applicable,true
val__IMG_20260502_172724_45947e3b,images/val/IMG_20260502_172724_45947e3b.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260502_173735_a0a4cc0f,images/val/IMG_20260502_173735_a0a4cc0f.jpg,val,normal_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260502_173923_408b2087,images/val/IMG_20260502_173923_408b2087.jpg,val,complex_bank_side_background,bridge_top,true,2,not_applicable,true
val__IMG_20260502_174112_924887a0,images/val/IMG_20260502_174112_924887a0.jpg,val,normal_water,high_angle_imaging,true,5,not_applicable,true
val__IMG_20260502_174722_61851f84,images/val/IMG_20260502_174722_61851f84.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260502_174744_57c0bd43,images/val/IMG_20260502_174744_57c0bd43.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,5,not_applicable,true
val__IMG_20260502_174801_71580c94,images/val/IMG_20260502_174801_71580c94.jpg,val,dense_aquatic_vegetation,bridge_top,true,5,not_applicable,true
val__IMG_20260502_174813_40dd4340,images/val/IMG_20260502_174813_40dd4340.jpg,val,complex_bank_side_background,bridge_top,true,2,not_applicable,true
val__IMG_20260503_180625_592d0b70,images/val/IMG_20260503_180625_592d0b70.jpg,val,normal_water,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260503_180955_1d301bc1,images/val/IMG_20260503_180955_1d301bc1.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260503_181339_8d51563f,images/val/IMG_20260503_181339_8d51563f.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260503_181404_af5e70ff,images/val/IMG_20260503_181404_af5e70ff.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_110530_44975eca,images/val/IMG_20260504_110530_44975eca.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_110533_e0f8a9ec,images/val/IMG_20260504_110533_e0f8a9ec.jpg,val,normal_water,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260504_111209_44b9ea74,images/val/IMG_20260504_111209_44b9ea74.jpg,val,distant_small_object,bank_side_oblique,true,4,not_applicable,true
val__IMG_20260504_111532_f2f05e0e,images/val/IMG_20260504_111532_f2f05e0e.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260504_111714_cb62cd38,images/val/IMG_20260504_111714_cb62cd38.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_111730_1b82f8d6,images/val/IMG_20260504_111730_1b82f8d6.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_112117_912115ce,images/val/IMG_20260504_112117_912115ce.jpg,val,complex_bank_side_background,bank_side_oblique,true,4,not_applicable,true
val__IMG_20260504_114035_6666207a,images/val/IMG_20260504_114035_6666207a.jpg,val,dense_aquatic_vegetation,bank_side_oblique,true,3,not_applicable,true
val__IMG_20260504_114055_8446534f,images/val/IMG_20260504_114055_8446534f.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260504_114647_636b531b,images/val/IMG_20260504_114647_636b531b.jpg,val,distant_small_object,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260504_114649_6e9ea611,images/val/IMG_20260504_114649_6e9ea611.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_115322_bff9646f,images/val/IMG_20260504_115322_bff9646f.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_115422_dc8d5147,images/val/IMG_20260504_115422_dc8d5147.jpg,val,strong_reflections,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_115431_9d3e3a98,images/val/IMG_20260504_115431_9d3e3a98.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_115842_f2648cd8,images/val/IMG_20260504_115842_f2648cd8.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260504_115858_f0554152,images/val/IMG_20260504_115858_f0554152.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_115922_b0d4c7cd,images/val/IMG_20260504_115922_b0d4c7cd.jpg,val,strong_reflections,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_121921_91b9cea1,images/val/IMG_20260504_121921_91b9cea1.jpg,val,distant_small_object,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260504_121938_7bf01a67,images/val/IMG_20260504_121938_7bf01a67.jpg,val,distant_small_object,bank_side_oblique,true,3,not_applicable,true
val__IMG_20260504_122409_c49369b3,images/val/IMG_20260504_122409_c49369b3.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_123008_d3398173,images/val/IMG_20260504_123008_d3398173.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_123158_f6be2a28,images/val/IMG_20260504_123158_f6be2a28.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260504_123456_7ddaf594,images/val/IMG_20260504_123456_7ddaf594.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260504_123732_493d0ecf,images/val/IMG_20260504_123732_493d0ecf.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_144922_575b29c6,images/val/IMG_20260504_144922_575b29c6.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_145118_c675356c,images/val/IMG_20260504_145118_c675356c.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_150157_eac99c6f,images/val/IMG_20260504_150157_eac99c6f.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_150324_e64b85d1,images/val/IMG_20260504_150324_e64b85d1.jpg,val,turbid_water,bridge_top,true,1,not_applicable,true
val__IMG_20260504_150621_bfe91f6a,images/val/IMG_20260504_150621_bfe91f6a.jpg,val,dense_aquatic_vegetation,bank_side_oblique,true,3,not_applicable,true
val__IMG_20260504_151935_7286f575,images/val/IMG_20260504_151935_7286f575.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_151951_85f102b7,images/val/IMG_20260504_151951_85f102b7.jpg,val,normal_water,bridge_top,true,1,not_applicable,true
val__IMG_20260504_152546_fb28c5a9,images/val/IMG_20260504_152546_fb28c5a9.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_160806_670b4095,images/val/IMG_20260504_160806_670b4095.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_164029_2e18a59a,images/val/IMG_20260504_164029_2e18a59a.jpg,val,normal_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260504_165439_d6e29155,images/val/IMG_20260504_165439_d6e29155.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260504_165452_3e5514fe,images/val/IMG_20260504_165452_3e5514fe.jpg,val,distant_small_object,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260504_170028_8104f392,images/val/IMG_20260504_170028_8104f392.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260505_065026_f9616db1,images/val/IMG_20260505_065026_f9616db1.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260505_073201_dfc0dbf5,images/val/IMG_20260505_073201_dfc0dbf5.jpg,val,turbid_water,bridge_top,true,1,not_applicable,true
val__IMG_20260505_073215_b81f8147,images/val/IMG_20260505_073215_b81f8147.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260505_074551_9a423f2a,images/val/IMG_20260505_074551_9a423f2a.jpg,val,complex_bank_side_background,bank_side_oblique,true,3,not_applicable,true
val__IMG_20260505_074601_3c0c2cc2,images/val/IMG_20260505_074601_3c0c2cc2.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260505_075421_70c74e42,images/val/IMG_20260505_075421_70c74e42.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260505_143139_cbac0047,images/val/IMG_20260505_143139_cbac0047.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260505_144306_e81971d0,images/val/IMG_20260505_144306_e81971d0.jpg,val,normal_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260505_151125_7fe0ef5a,images/val/IMG_20260505_151125_7fe0ef5a.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260505_160748_13d4d17a,images/val/IMG_20260505_160748_13d4d17a.jpg,val,normal_water,bridge_top,true,1,not_applicable,true
val__IMG_20260506_061900_7cc0e927,images/val/IMG_20260506_061900_7cc0e927.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260512_075524_ef42d8e8,images/val/IMG_20260512_075524_ef42d8e8.jpg,val,strong_reflections,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260516_151132_89d86b8d,images/val/IMG_20260516_151132_89d86b8d.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260516_152720_66506639,images/val/IMG_20260516_152720_66506639.jpg,val,normal_water,bank_side_oblique,true,5,not_applicable,true
val__IMG_20260516_153037_b8f0bd6c,images/val/IMG_20260516_153037_b8f0bd6c.jpg,val,complex_bank_side_background,bank_side_oblique,true,4,not_applicable,true
val__IMG_20260516_153941_7af228aa,images/val/IMG_20260516_153941_7af228aa.jpg,val,normal_water,bank_side_oblique,true,16,not_applicable,true
val__IMG_20260516_154103_3efca0e2,images/val/IMG_20260516_154103_3efca0e2.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260516_154644_52968b4e,images/val/IMG_20260516_154644_52968b4e.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260516_154720_6ad933c9,images/val/IMG_20260516_154720_6ad933c9.jpg,val,dense_aquatic_vegetation,bridge_top,true,1,not_applicable,true
val__IMG_20260516_155341_a6f12792,images/val/IMG_20260516_155341_a6f12792.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260516_155433_fc7643ab,images/val/IMG_20260516_155433_fc7643ab.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260516_155831_cd13cb70,images/val/IMG_20260516_155831_cd13cb70.jpg,val,distant_small_object,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260516_160156_444e374b,images/val/IMG_20260516_160156_444e374b.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260516_160200_ba941459,images/val/IMG_20260516_160200_ba941459.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260516_160447_71b851e1,images/val/IMG_20260516_160447_71b851e1.jpg,val,complex_bank_side_background,bank_side_oblique,true,10,not_applicable,true
val__IMG_20260516_160509_68161fe1,images/val/IMG_20260516_160509_68161fe1.jpg,val,complex_bank_side_background,bank_side_oblique,true,5,not_applicable,true
val__IMG_20260516_161822_342c2ec3,images/val/IMG_20260516_161822_342c2ec3.jpg,val,complex_bank_side_background,bridge_top,true,1,not_applicable,true
val__IMG_20260516_161834_6004ee8c,images/val/IMG_20260516_161834_6004ee8c.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260517_094640_c0e01a56,images/val/IMG_20260517_094640_c0e01a56.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260517_095316_e3226f18,images/val/IMG_20260517_095316_e3226f18.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260517_095953_59238196,images/val/IMG_20260517_095953_59238196.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260517_100003_eaf3c5c6,images/val/IMG_20260517_100003_eaf3c5c6.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260517_100239_5d485de7,images/val/IMG_20260517_100239_5d485de7.jpg,val,turbid_water,bridge_top,true,1,not_applicable,true
val__IMG_20260517_100305_c15a86ae,images/val/IMG_20260517_100305_c15a86ae.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260517_101333_9859837e,images/val/IMG_20260517_101333_9859837e.jpg,val,turbid_water,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260517_101955_39781018,images/val/IMG_20260517_101955_39781018.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260517_102628_a5e5edf6,images/val/IMG_20260517_102628_a5e5edf6.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260517_102638_213c9f82,images/val/IMG_20260517_102638_213c9f82.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260517_102641_5cd8b37c,images/val/IMG_20260517_102641_5cd8b37c.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260517_102823_10cd4c7d,images/val/IMG_20260517_102823_10cd4c7d.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260523_102111_ab744ac8,images/val/IMG_20260523_102111_ab744ac8.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260523_160205_7e8073b5,images/val/IMG_20260523_160205_7e8073b5.jpg,val,dense_aquatic_vegetation,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_162410_a407a713,images/val/IMG_20260523_162410_a407a713.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_162514_b96a1fb0,images/val/IMG_20260523_162514_b96a1fb0.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_162519_f8f76a5f,images/val/IMG_20260523_162519_f8f76a5f.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_162715_83672410,images/val/IMG_20260523_162715_83672410.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260523_162723_fbafbd02,images/val/IMG_20260523_162723_fbafbd02.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260523_162805_f05396be,images/val/IMG_20260523_162805_f05396be.jpg,val,turbid_water,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260523_163356_6c144707,images/val/IMG_20260523_163356_6c144707.jpg,val,turbid_water,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260523_163400_b21432f5,images/val/IMG_20260523_163400_b21432f5.jpg,val,turbid_water,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260523_163431_a32ed42a,images/val/IMG_20260523_163431_a32ed42a.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260523_163433_c04a4dcc,images/val/IMG_20260523_163433_c04a4dcc.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260523_163452_56d113c8,images/val/IMG_20260523_163452_56d113c8.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_163812_2b68f602,images/val/IMG_20260523_163812_2b68f602.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_164532_564ee91c,images/val/IMG_20260523_164532_564ee91c.jpg,val,turbid_water,high_angle_imaging,true,10,not_applicable,true
val__IMG_20260523_164756_7f6b65de,images/val/IMG_20260523_164756_7f6b65de.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_164758_8f2f1f94,images/val/IMG_20260523_164758_8f2f1f94.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260523_170457_36926f14,images/val/IMG_20260523_170457_36926f14.jpg,val,distant_small_object,bridge_top,true,1,not_applicable,true
val__IMG_20260523_170524_5a07fc97,images/val/IMG_20260523_170524_5a07fc97.jpg,val,dense_aquatic_vegetation,bridge_top,true,6,not_applicable,true
val__IMG_20260523_170536_398e0d4a,images/val/IMG_20260523_170536_398e0d4a.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_170539_8312444f,images/val/IMG_20260523_170539_8312444f.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_170601_99a9da7e,images/val/IMG_20260523_170601_99a9da7e.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_170641_e7082143,images/val/IMG_20260523_170641_e7082143.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_170651_5052a3f8,images/val/IMG_20260523_170651_5052a3f8.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_170730_e47f9a68,images/val/IMG_20260523_170730_e47f9a68.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260523_173044_df22f0ed,images/val/IMG_20260523_173044_df22f0ed.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,2,not_applicable,true
val__IMG_20260523_174247_50b29a93,images/val/IMG_20260523_174247_50b29a93.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260524_100820_c384b75b,images/val/IMG_20260524_100820_c384b75b.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260524_101218_5b758c0e,images/val/IMG_20260524_101218_5b758c0e.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260524_104522_b7f30f97,images/val/IMG_20260524_104522_b7f30f97.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260524_115204_7ce6f0d4,images/val/IMG_20260524_115204_7ce6f0d4.jpg,val,dense_aquatic_vegetation,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_113602_533f7f45,images/val/IMG_20260530_113602_533f7f45.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_114252_a50e29e2,images/val/IMG_20260530_114252_a50e29e2.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_114326_d8cd1fca,images/val/IMG_20260530_114326_d8cd1fca.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_114910_188d1130,images/val/IMG_20260530_114910_188d1130.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_115829_abb15cf2,images/val/IMG_20260530_115829_abb15cf2.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260530_120113_a1f4c697,images/val/IMG_20260530_120113_a1f4c697.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_120634_a2f73e0f,images/val/IMG_20260530_120634_a2f73e0f.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_120702_98a1f917,images/val/IMG_20260530_120702_98a1f917.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_121435_9cce03fd,images/val/IMG_20260530_121435_9cce03fd.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_122732_4c258e4a,images/val/IMG_20260530_122732_4c258e4a.jpg,val,turbid_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_123330_362d848b,images/val/IMG_20260530_123330_362d848b.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_141153_db645d69,images/val/IMG_20260530_141153_db645d69.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_142931_3f5a803a,images/val/IMG_20260530_142931_3f5a803a.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_143858_9088fade,images/val/IMG_20260530_143858_9088fade.jpg,val,distant_small_object,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_144504_6ec67817,images/val/IMG_20260530_144504_6ec67817.jpg,val,distant_small_object,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260530_145700_c7b545a1,images/val/IMG_20260530_145700_c7b545a1.jpg,val,normal_water,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_150902_861c9428,images/val/IMG_20260530_150902_861c9428.jpg,val,turbid_water,bridge_top,true,2,not_applicable,true
val__IMG_20260530_150921_381fcbfb,images/val/IMG_20260530_150921_381fcbfb.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,3,not_applicable,true
val__IMG_20260530_150949_3718f092,images/val/IMG_20260530_150949_3718f092.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
val__IMG_20260530_151029_701cf991,images/val/IMG_20260530_151029_701cf991.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_151039_dcb3520b,images/val/IMG_20260530_151039_dcb3520b.jpg,val,normal_water,high_angle_imaging,true,1,not_applicable,true
val__IMG_20260530_151312_860ade1b,images/val/IMG_20260530_151312_860ade1b.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_151350_dc1b902d,images/val/IMG_20260530_151350_dc1b902d.jpg,val,complex_bank_side_background,bank_side_oblique,true,2,not_applicable,true
val__IMG_20260530_151404_79e3ef69,images/val/IMG_20260530_151404_79e3ef69.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__IMG_20260530_151948_b88b06eb,images/val/IMG_20260530_151948_b88b06eb.jpg,val,dense_aquatic_vegetation,high_angle_imaging,true,1,not_applicable,true
val__e40fcd62bef5c8423cbc0fe43a76f84c_1a5d7e82,images/val/e40fcd62bef5c8423cbc0fe43a76f84c_1a5d7e82.jpg,val,complex_bank_side_background,bank_side_oblique,true,3,not_applicable,true
val__fa9ee57a4b57c499a0de2a3622465ab6_d9edc4d2,images/val/fa9ee57a4b57c499a0de2a3622465ab6_d9edc4d2.jpg,val,normal_water,bank_side_oblique,true,2,not_applicable,true
val__微信图片_20260427105653_833bdea6,images/val/微信图片_20260427105653_833bdea6.jpg,val,complex_bank_side_background,bank_side_oblique,true,1,not_applicable,true
val__微信图片_20260427105737_a8f0972a,images/val/微信图片_20260427105737_a8f0972a.jpg,val,turbid_water,high_angle_imaging,true,3,not_applicable,true
val__微信图片_20260427105922_137a7529,images/val/微信图片_20260427105922_137a7529.jpg,val,strong_reflections,bank_side_oblique,true,1,not_applicable,true
val__微信图片_20260427110220_5b3fb5eb,images/val/微信图片_20260427110220_5b3fb5eb.jpg,val,turbid_water,bank_side_oblique,true,4,not_applicable,true
val__微信图片_20260427110301_5d5ecdb5,images/val/微信图片_20260427110301_5d5ecdb5.jpg,val,normal_water,bank_side_oblique,true,1,not_applicable,true
val__微信图片_20260509144926_194_17_e13dd58b,images/val/微信图片_20260509144926_194_17_e13dd58b.jpg,val,turbid_water,high_angle_imaging,true,1,not_applicable,true
val__微信图片_20260509144935_203_17_a80c7a29,images/val/微信图片_20260509144935_203_17_a80c7a29.jpg,val,turbid_water,high_angle_imaging,true,4,not_applicable,true
